1554, 1, 0.0
1554, 2, 2.143153091351996
1554, 3, 0.0
1556, 0, 0.0
1556, 1, 0.0
1556, 2, 7.370049377793
1556, 3, 0.0
1560, 0, 0.0
1560, 1, 0.7
1560, 2, -0.973
1560, 3, 0.0
1572, 0, 0.16114743594118755
1572, 1, 0.0
1572, 2, 0.0
1572, 3, 0.0
1608, 0, 0.0
1608, 1, -62.36412010328169
1608, 2, 0.0
1608, 3, 0.0
1668, 0, 0.0
1668, 1, 0.0
1668, 2, 0.0
1668, 3, 2.4600062899185455
1688, 0, -70.0
1688, 1, 0.0
1688, 2, 0.0
1688, 3, 0.0
2049, 0, 0.0
2049, 1, 6.696056633838801
2049, 2, -0.9099999999999999
2049, 3, 0.0
2050, 0, -0.7
2050, 1, -0.7
2050, 2, -0.7
2050, 3, 10.765700913122839
2052, 0, 3.390157922323234
2052, 1, 0.0
2052, 2, 0.0
2052, 3, -0.7
2056, 0, 0.0
2056, 1, 0.07505749999999993
2056, 2, 2.6563999874999995
2056, 3, 8.139040745275127
2081, 0, 2.568306124816984
2081, 1, 0.0
2081, 2, 0.0
2081, 3, 0.0
2082, 0, 0.0
2082, 1, 0.0
2082, 2, -70.0
2082, 3, 0.0
2084, 0, 0.0
2084, 1, 1.5889410906477217
2084, 2, 0.0
2084, 3, -0.7
2088, 0, 10.588100234273798
2088, 1, 0.0
2088, 2, 0.0
2088, 3, 0.0
2097, 0, 0.0
2097, 1, -64.73661177966103
2097, 2, 0.0
2097, 3, 0.0
2305, 0, 1.30515
2305, 1, 2.585345935408278
2305, 2, 2.7132416758176316
2305, 3, 11.527506300435949
2306, 0, 1.1519897744001157
2306, 1, -0.7
2306, 2, -0.9099999999999999
2306, 3, 8.637362494008354
2308, 0, 4.670736833672285
2308, 1, -0.7
2308, 2, -0.7
2308, 3, -0.7
2312, 0, 0.0
2312, 1, 0.0
2312, 2, 0.0
2312, 3, 5.088882859063218
2337, 0, 5.461244012511179
2337, 1, 0.0
2337, 2, -87.44983785795438
2337, 3, 0.7
2338, 0, -70.0
2338, 1, -0.7
2338, 2, -68.95682344030638
2338, 3, 1.1655
2340, 0, 8.091284634627772
2340, 1, 0.0
2340, 2, -68.95682344030638
2340, 3, -0.7
2344, 0, 0.0
2344, 1, 0.0
2344, 2, 0.0
2344, 3, 0.17815000000000003
2372, 0, 0.0
2372, 1, 0.0
2372, 2, 0.0
2372, 3, -70.0
3073, 0, 16.531152759927856
3073, 1, -0.7
3073, 2, -0.7
3073, 3, 1.5701133789785973
3074, 0, 0.0
3074, 1, 6.236308007344636
3074, 2, -0.9099999999999999
3074, 3, -0.7
3076, 0, 17.45080774413217
3076, 1, 5.526637432848582
3076, 2, -0.13494250000000008
3076, 3, 4.680775787945366
3080, 0, 20.4860069776293
3080, 1, 2.342003596458822
3080, 2, 5.55290890778261
3080, 3, 4.834456949289777
3089, 0, 4.527740347444642
3089, 1, 0.0
3089, 2, 0.0
3089, 3, 0.0
3092, 0, 0.0
3092, 1, 0.0
3092, 2, 0.0
3092, 3, -0.7
3096, 0, 8.601206644827123
3096, 1, 0.0
3096, 2, 1.49691999625
3096, 3, 0.0
3105, 0, 0.0
3105, 1, 5.037468046996353
3105, 2, 0.0
3105, 3, 0.0
3106, 0, 0.0
3106, 1, 0.7
3106, 2, 0.0
3106, 3, 0.0
3112, 0, 0.0
3112, 1, 0.0
3112, 2, 8.141199362758746
3112, 3, 0.0
3128, 0, 0.0
3128, 1, -0.7
3128, 2, 0.0
3128, 3, 0.0
